"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"Who would’ve known that in 2020 we would all become the guy on the couch. I think Chappelle saw the future.… https://t.co/YX8tLp7knF";FALSE;0;NA;2020-04-12 17:08:47;TRUE;NA;"1249383976869023752";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Cincirican";0;FALSE;FALSE;NA;NA
"Me on the #coronavirus daily updates questions

Stupid question, next
Again stupid, next
Already answered that last… https://t.co/f17xHbv5xf";FALSE;0;NA;2020-04-12 17:08:47;TRUE;NA;"1249383976839585799";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"JasonBFB";0;FALSE;FALSE;NA;NA
"RT @Scixp: Thanks to @NEJM for publishing this timely and informative manuscript:
""Interminable meetings found ineffective for treatment of…";FALSE;0;NA;2020-04-12 17:08:47;FALSE;NA;"1249383976742973440";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Jeff_in_Golden";14;TRUE;FALSE;NA;NA
"In January @TheLancet warned of the dangers of this #coronavirus, the 
@WorldBank warned governments in 2013: it di… https://t.co/v9K02vGPQl";FALSE;0;NA;2020-04-12 17:08:47;TRUE;NA;"1249383976541868032";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Practicalpolity";0;FALSE;FALSE;NA;NA
"RT @TeamStratosphre: COUNTING DOWN JUST OVER TWO AND A HALF HOURS NOW TILL OUR #24hours #charity #stream over on #twitch 

#cybergameway #T…";FALSE;0;NA;2020-04-12 17:08:46;FALSE;NA;"1249383976084652032";NA;"<a href=""http://twitter.com/shatter4life"" rel=""nofollow"">shattercloudsog</a>";"eyedestrukt";1;TRUE;FALSE;NA;NA
"RT @DrDenaGrayson: <U+0001F6A8>BREAKING: @GovRonDeSantis pressured @MiamiHerald‘s law firm to drop a lawsuit that would force #Florida to reveal all e…";FALSE;0;NA;2020-04-12 17:08:46;FALSE;NA;"1249383974952005632";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"MichelleM93432";1274;TRUE;FALSE;NA;NA
"RT @IndeComms: No way has this guy just gotten over #coronavirus and been released from ICU. https://t.co/1S5oX5DkIw";FALSE;0;NA;2020-04-12 17:08:46;FALSE;NA;"1249383973505114115";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"alextonemusic";2;TRUE;FALSE;NA;NA
"RT @KyleWOrton: #China's government is now expelling black Africans in order to buttress its lying propaganda campaign that claims the #cor…";FALSE;0;NA;2020-04-12 17:08:46;FALSE;NA;"1249383973287067649";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"wdamidoinhere";143;TRUE;FALSE;NA;NA
"RT @HaleemNajma: #coronavirus effigy was put up at Moghalpura crossroads in #Hyderabad. Good Job <U+0001F44D>
#Hyderabad 
#TelanganaFightsCorona 
#cov…";FALSE;0;NA;2020-04-12 17:08:46;FALSE;NA;"1249383973098307585";NA;"<a href=""https://twitter.com/RTHyderabad"" rel=""nofollow"">RTHyderabad</a>";"RTHyderabad";3;TRUE;FALSE;NA;NA
"RT @4FreedominIran: #Coronavirus Crisis in #Iran: Assessment of Response to #COVID-19 &amp; Pre-emptive Measures, Panel discussion by Iranian P…";FALSE;0;NA;2020-04-12 17:08:46;FALSE;NA;"1249383972934746113";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"khosrowparvarde";137;TRUE;FALSE;NA;NA
"RT @sidsays_: Andhra Pradesh amongst one of the top 3 best performing states in terms of #coronavirus cases.

Too all those half knowledge…";FALSE;0;NA;2020-04-12 17:08:45;FALSE;NA;"1249383971332321281";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"The_Juvenile";22;TRUE;FALSE;NA;NA
"RT @arabnews: #BREAKING: #Kuwait confirms the recovery of 9 new #coronavirus cases, total number of those recovered at 142 https://t.co/xqf…";FALSE;0;NA;2020-04-12 17:08:45;FALSE;NA;"1249383971114401793";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"razmanrahim";18;TRUE;FALSE;NA;NA
"RT @ANI: Telangana: 28 #Coronavirus positive cases &amp; 2 deaths reported today, while 7 patients have been cured/discharged today. Total acti…";FALSE;0;NA;2020-04-12 17:08:45;FALSE;NA;"1249383969985970177";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"iamzzeeshan";37;TRUE;FALSE;NA;NA
"This is interesting. What do you think? #COVID19 #coronavirus https://t.co/T6DwqySXRx";FALSE;2;NA;2020-04-12 17:08:45;FALSE;NA;"1249383969889583104";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Beautyon_";0;FALSE;FALSE;NA;NA
"RT @FadilAmericano: @realDonaldTrump Americans don’t trust Trump. He has been completely unprepared in handling the #coronavirus crisis. An…";FALSE;0;NA;2020-04-12 17:08:45;FALSE;NA;"1249383969268756480";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"cwsparker";1;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:08:45;FALSE;NA;"1249383969218494469";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"PatHiggs96";40700;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:08:45;FALSE;NA;"1249383968392110081";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"BeardingsAsport";40700;TRUE;FALSE;NA;NA
"RT @nintendolife: ESRB And PEGI Will Continue To Assign Ratings Remotely https://t.co/fz8iYz7AmW #Repost #ESRB #PEGI #Coronavirus #Europe #…";FALSE;0;NA;2020-04-12 17:08:44;FALSE;NA;"1249383967213654016";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"mana_triforce";11;TRUE;FALSE;NA;NA
"RT @VictorJoecks: Today in Nevada, it is illegal to go to church, but legal to get an abortion. Yet, Easter still offers hope during the #c…";FALSE;0;NA;2020-04-12 17:08:44;FALSE;NA;"1249383966727004160";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"KarenEngland";2;TRUE;FALSE;NA;NA
"RT @arashcaviani: @4FreedominIran Mullahs regime refuses all intl aid &amp; medical to patients with #coronavirus in #Iran
But the Iranian resi…";FALSE;0;NA;2020-04-12 17:08:44;FALSE;NA;"1249383964923625473";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Iran__Persia";16;TRUE;FALSE;NA;NA
"To all Italians watching #AndreaBocelli we share in your pain. We in the UK like you and everyone the world over ar… https://t.co/UxRYOytbxh";FALSE;0;NA;2020-04-12 17:08:44;TRUE;NA;"1249383963979849728";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"JoeSillett";0;FALSE;FALSE;NA;NA
"RT @RepDarrenSoto: During #coronavirus pandemic, the Soto Family is spending this Easter making masks for neighbors and friends. Stay home,…";FALSE;0;NA;2020-04-12 17:08:43;FALSE;NA;"1249383963363291137";NA;"<a href=""https://nathandharris.com"" rel=""nofollow"">All 435 Reps</a>";"All435Reps";1;TRUE;FALSE;NA;NA
"RT @europeaid: #TeamEurope is solidarity is action! The EU and its Member States joined forces to support partner countries in tackling and…";FALSE;0;NA;2020-04-12 17:08:43;FALSE;NA;"1249383962226688000";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Equipo_Europa";16;TRUE;FALSE;NA;NA
"RT @4FreedominIran: #coronavirus test is important also quarantined at home as virus doesn’t show signs for 2 weeks but starts with temp, c…";FALSE;0;NA;2020-04-12 17:08:43;FALSE;NA;"1249383962180493313";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"mojtaba_dolaty";45;TRUE;FALSE;NA;NA
"RT @KMGVictoria: ""The protocol [Dr Birx] described is equivalent to stating on a death certificate that someone who died from a heart attac…";FALSE;0;NA;2020-04-12 17:08:43;FALSE;NA;"1249383961836601347";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alan_talon";2;TRUE;FALSE;NA;NA
"RT @WHO: Praise is powerful.

Try praising your child or teenager for something they have done well.
Do it in a genuine way. 

They may not…";FALSE;0;NA;2020-04-12 17:08:43;FALSE;NA;"1249383960754479106";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"analytic_footy";276;TRUE;FALSE;NA;NA
"RT @beauty_style100: just Stay at home &amp; Funny cute cat T-Shirt
Expressive design of the situation the world is experiencing in quarantine…";FALSE;0;NA;2020-04-12 17:08:43;FALSE;NA;"1249383960263696384";NA;"<a href=""http://google.com"" rel=""nofollow"">Laughtrax retweets</a>";"funnylaughtrax";1;TRUE;FALSE;NA;NA
"RT @PeterKGeoghegan: Fascinating to watch who the grifters, sorry anonymous corporate funded think tanks, are blaming for Britain's #corona…";FALSE;0;NA;2020-04-12 17:08:43;FALSE;NA;"1249383959898849289";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DonnaRemainEU";216;TRUE;FALSE;NA;NA
"RT @wef: Florence Nightingale’s legacy lives on as the world faces the COVID-19 coronavirus https://t.co/HfCblbVPp3 #coronavirus #covid19 h…";FALSE;0;NA;2020-04-12 17:08:42;FALSE;NA;"1249383958955143176";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Sandienats";36;TRUE;FALSE;NA;NA
"Ghost City
.
#coronavirus #ghostcity #streets #photography #PhotographyIsArt https://t.co/yyT8VLF4RL";FALSE;0;NA;2020-04-12 17:08:42;FALSE;NA;"1249383958267285504";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"TMphotography8";0;FALSE;FALSE;NA;NA
"RT @TomFitton: What is ""science"" behind panicked shutdown orders that assume it is safer to shop at large retailers such as  @Walmart and @…";FALSE;0;NA;2020-04-12 17:08:42;FALSE;NA;"1249383956660793344";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"PatrickGoncalv5";1829;TRUE;FALSE;NA;NA
"RT @DavidCornDC: Are there Trump and independent voters who are reachable on the issue of Trump’s #coronavirus incompetence?";FALSE;0;NA;2020-04-12 17:08:42;FALSE;NA;"1249383956576792576";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"rjrabbit2001";143;TRUE;FALSE;NA;NA
"RT @SigneWilk: A 2020 Easter basket full of Covid-19 wishes...
https://t.co/y03ZETzxSs #COVID__19 #coronavirus #Easter";FALSE;0;NA;2020-04-12 17:08:42;FALSE;NA;"1249383955947606016";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"MrJThatch";6;TRUE;FALSE;NA;NA
"@Reuters #Trump WARN US IS GOING TO FACE 

 A ""LOTS OF DEATHS. 

IN  two weeks

#COVID19US #coronavirus https://t.co/E5W8DGwx4R";FALSE;0;"Reuters";2020-04-12 17:08:42;FALSE;"1249383513914302468";"1249383955402350593";"1652541";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"EBCNEWSs";0;FALSE;FALSE;NA;NA
"RT @DavidLat: Not surprisingly, #COVID19 has also affected the #SundayRoutine of many a New Yorker, including Father Mario Powell, a Jesuit…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383954475614214";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"KendraDemocrat";5;TRUE;FALSE;NA;NA
"RT @NHSaaa: All GP Practices &amp; hospitals across Scotland have been asked to increase use of remote consultations by phone/video. This will…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383954450468864";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"CommBrokNetwork";14;TRUE;FALSE;NA;NA
"RT @R_S_P_H: Dr Sudhanshu Patwardhan, a UK-based licensed medical doctor and Director of Policy @CHRE_UK outlines how ex-smokers could be a…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383953879965702";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"m4delen";13;TRUE;FALSE;NA;NA
"RT @mamadou_babaei: Mostafa Salimi, 53 who escaped during #Coronavirus jail unrest was handed over to #IRGCTerrorists by the Patriotic Unio…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383952483094529";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Zir_O_Rou";81;TRUE;FALSE;NA;NA
"RT @BiomedJ: US &amp; Britain braced for what could be a peak in the number of #coronavirus infections &amp; deaths from the #COVID19 outbreak.

Bu…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383951912833024";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"hernangraffe";4;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383951837401089";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"roth_saw";40700;TRUE;FALSE;NA;NA
"RT @Metalworks4: @thehill The WHO ""experts"" were saying no clear evidence of human-to-human transmission of the novel #coronavirus on Jan.…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383951208153096";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Kenneth40708724";2;TRUE;FALSE;NA;NA
"RT @mamadou_babaei: Mostafa Salimi, 53 who escaped during #Coronavirus jail unrest was handed over to #IRGCTerrorists by the Patriotic Unio…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383951204069379";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Sami95056796";81;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:08:41;FALSE;NA;"1249383951132573697";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"evdurr";40700;TRUE;FALSE;NA;NA
"RT @4FreedominIran: Dr. Abdollah Tagizadeh, Anesthesiologist in #Italy
When #pandemic appears in a country, first thing is for gov. to be t…";FALSE;0;NA;2020-04-12 17:08:40;FALSE;NA;"1249383950813999105";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"mojtaba_dolaty";72;TRUE;FALSE;NA;NA
"RT @JamesMelville: The Matterhorn, Switzerland has been lit up with the flags of countries severely hit by the #coronavirus. Tonight it was…";FALSE;0;NA;2020-04-12 17:08:40;FALSE;NA;"1249383950507802631";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"vlaggenkunde";2086;TRUE;FALSE;NA;NA
"#ChinaMustExplain 
“Preliminary investigations conducted by the Chinese authorities have found no clear evidence of… https://t.co/QbKqYS1yKY";FALSE;0;NA;2020-04-12 17:08:40;TRUE;NA;"1249383950134308864";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"nagasarpa";0;FALSE;FALSE;NA;NA
"RT @RossMcleanSec: Govt was warned by private disease CANADIAN COMPANY BLUEDOT on DEC 31ST 2019 they were warned, this story not accurate #…";FALSE;0;NA;2020-04-12 17:08:40;FALSE;NA;"1249383950058835970";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"RGAME2";2;TRUE;FALSE;NA;NA
"RT @Photospice: How delicious is this baby born in Thailand during the #coronavirus https://t.co/zsHvzQVBJz";FALSE;0;NA;2020-04-12 17:08:40;FALSE;NA;"1249383947613679617";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Ikra4SRK";3;TRUE;FALSE;NA;NA
"RT @piersmorgan: A tenth of the world's #coronavirus deaths have been in the UK &amp; people are still trying to defend our Govt's strategy to…";FALSE;0;NA;2020-04-12 17:08:40;FALSE;NA;"1249383947290755073";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Joey7Rogers";2459;TRUE;FALSE;NA;NA
"RT @TomFitton: HUGE @JudicialWatch lawsuit to try to clean up to 1 million inactive names from voting rolls; DOJ tells court Clinton is not…";FALSE;0;NA;2020-04-12 17:08:39;FALSE;NA;"1249383945277448193";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"LeeSteelLaw";685;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:08:38;FALSE;NA;"1249383941611483137";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"codyfitz40";40700;TRUE;FALSE;NA;NA
"RT @zin_zah: China wants to patent Gilead's experimental coronavirus drug.
#coronavirus #COVID__19 #COVID19 #Covid_19 #SARSCoV2 #COVIDIOT #…";FALSE;0;NA;2020-04-12 17:08:38;FALSE;NA;"1249383941037084675";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"ZyroFoxtrot";3;TRUE;FALSE;NA;NA
"RT @AmandaKendal: ""A total of 19,945 people had now been admitted to hospital, he [Matt Hancock] says, which means about half of all hospit…";FALSE;0;NA;2020-04-12 17:08:38;FALSE;NA;"1249383940600860679";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"sound_of_sirens";2;TRUE;FALSE;NA;NA
"During #coronavirus pandemic, the Soto Family is spending this Easter making masks for neighbors and friends. Stay… https://t.co/nMYwk7CNms";FALSE;5;NA;2020-04-12 17:08:38;TRUE;NA;"1249383940277915648";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"RepDarrenSoto";1;FALSE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:08:38;FALSE;NA;"1249383940110135296";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ajjjjjjjjjjjj2";40700;TRUE;FALSE;NA;NA
"#Trump should NOT be profiting from the #CoronaVirus #Covid19 he is supposed to be doing his job in protecting the… https://t.co/sV2mVGIGZD";FALSE;0;NA;2020-04-12 17:08:38;TRUE;NA;"1249383939644555264";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"naturalbeings01";0;FALSE;FALSE;NA;NA
"RT @GordonGChang: #China is now encouraging the export of potential disease-carrying animals. Does the country want to trigger #COVID20? #c…";FALSE;0;NA;2020-04-12 17:08:38;FALSE;NA;"1249383939040559105";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"NovemberMatters";518;TRUE;FALSE;NA;NA
"RT @Faytuks: #BREAKING<U+0001F6A8> - Italy reports 4,092 new #coronavirus cases and 431 new deaths, raising the country's total to 156.363 with 19.899…";FALSE;0;NA;2020-04-12 17:08:38;FALSE;NA;"1249383939032207361";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MarijaMerii";10;TRUE;FALSE;NA;NA
"@seanhannity @maggieNYT @nytimes ""NYT: Nearly 40k flew to U.S. from China after Trump's #coronavirus travel ban""
https://t.co/fEDH9P9XZR";FALSE;0;"seanhannity";2020-04-12 17:08:37;FALSE;"1249380950502526980";"1249383938205921280";"41634520";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"MacFinn44";0;FALSE;FALSE;NA;NA
"RT @BloombergQuint: Here's the tool police in Nepal are using to catch people violating #coronavirus lockdown rules in Kathmandu. #COVID19…";FALSE;0;NA;2020-04-12 17:08:37;FALSE;NA;"1249383936779644928";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"vdhiman_89";9;TRUE;FALSE;NA;NA
"RT @JudicialWatch: .@JudicialWatch President @TomFitton on the FBI shutting down online public records operation over #Coronavirus: “The FB…";FALSE;0;NA;2020-04-12 17:08:37;FALSE;NA;"1249383935651405824";NA;"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>";"John32904777";269;TRUE;FALSE;NA;NA
"Lets all peace loving nations pledge to fight  evils of humanity name may be anything like corona, china , radical… https://t.co/BA64hwx4x6";FALSE;0;NA;2020-04-12 17:08:36;TRUE;NA;"1249383934120480769";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Xarmymishra";0;FALSE;FALSE;NA;NA
"RT @piersmorgan: A tenth of the world's #coronavirus deaths have been in the UK &amp; people are still trying to defend our Govt's strategy to…";FALSE;0;NA;2020-04-12 17:08:36;FALSE;NA;"1249383932916875267";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"lanie155";2459;TRUE;FALSE;NA;NA
"RT @LACountyDCBA: #ICYMI: It is illegal for a business to raise the price of needed products and services over 10% during a declared #emerg…";FALSE;0;NA;2020-04-12 17:08:36;FALSE;NA;"1249383932434345984";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"PalmdaleCity";121;TRUE;FALSE;NA;NA
"RT @TomFitton: Fauci expresses 'cautious optimism,' says return to normal life could gradually begin 'next month'.  This is madness and wil…";FALSE;0;NA;2020-04-12 17:08:36;FALSE;NA;"1249383931268550658";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"BigAL_LEWIS";1093;TRUE;FALSE;NA;NA
"RT @TomFitton: You can't end a pandemic by killing an economy. #coronavirus";FALSE;0;NA;2020-04-12 17:08:36;FALSE;NA;"1249383931046178819";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"mabneyforreal";317;TRUE;FALSE;NA;NA
"RT @BBCkatyaadler: European Commission President @vonderleyen says senior citizens may have to self-isolate till 2021 while the search for…";FALSE;0;NA;2020-04-12 17:08:36;FALSE;NA;"1249383930798669827";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TomOxfordshire";108;TRUE;FALSE;NA;NA
"@Reuters Queue the ‘I’m happy in my curvy body’ brigade claiming #discrimination - sorry but #obesity has been huge… https://t.co/S4wFirlK8P";FALSE;0;"Reuters";2020-04-12 17:08:36;TRUE;"1247931084874153984";"1249383930769428482";"1652541";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"marathonrun01";0;FALSE;FALSE;NA;NA
"Ever wondered why the politicians who’ve been killing us all along are trying(rather pretending) to save our lives?… https://t.co/QSUBh2xyla";FALSE;0;NA;2020-04-12 17:08:36;TRUE;NA;"1249383930060398592";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ifnajafi";0;FALSE;FALSE;NA;NA
"RT @ITVNewsPolitics: #Coronavirus: Prime Minister @BorisJohnson's Easter Sunday message in full https://t.co/9bpSCOH2x5";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383929745981443";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AlexMcnamee4";5;TRUE;FALSE;NA;NA
"RT @SkyNews: ""If you're not really in it, you do not understand how bad it is.""

New York ICU doctor Steve Kassapidis tells @AliBunkallSKY…";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383929687179266";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"ubrancoponto";12;TRUE;FALSE;NA;NA
"RT @DonnaWR8: @joegooding @POTUS @realDonaldTrump @IamMonicaRae @nina14p @Julietknows1 @jjauthor @red_red_rita @EricMMatheny @DGPurser @vax…";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383929364328448";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"katrina_wiser";56;TRUE;FALSE;NA;NA
"RT @the_hindu: Chennai Counsellors Foundation is offering free counselling service to those who may be weighed down under the burden of dea…";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383928902774784";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Shalini7210";7;TRUE;FALSE;NA;NA
"@Reuters #Trump WARN US IS GOING TO FACE 

 A ""LOTS OF DEATHS. 

IN  two weeks

#COVID19US #coronavirus https://t.co/E5W8DGwx4R";FALSE;0;"EBCNEWSs";2020-04-12 17:08:35;FALSE;"1249383560445710336";"1249383927602540544";"902440729640710145";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"EBCNEWSs";0;FALSE;FALSE;NA;NA
"RT @Javeedalikmr: This is a photo of doctor Vahid Yahyavi, an #Iranian oncology specialist and a member of the Medical Sciences faculty of…";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383927447465990";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"humbleslave12";11;TRUE;FALSE;NA;NA
"RT @EvaC94593559: #nnevvy 

<U+0001F64B><U+200D><U+2640><U+FE0F>:What’s your style?(<U+0001F1F9><U+0001F1ED>)
<U+0001F481><U+200D><U+2640><U+FE0F>:Taiwanese girl(<U+0001F1F9><U+0001F1ED>)
<U+0001F1E8><U+0001F1F3>:<U+0001F4A5><U+0001F4A5>#China owns #Taiwan ! Apologize or #Thailand will pay!…";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383927422128128";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"takunekoko";786;TRUE;FALSE;NA;NA
"RT @ITVNewsPolitics: #Coronavirus: Prime Minister @BorisJohnson's Easter Sunday message in full https://t.co/9bpSCOH2x5";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383927405596673";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AskAuntyLara";5;TRUE;FALSE;NA;NA
"RT @TomFitton: You can't end a pandemic by killing an economy. #coronavirus";FALSE;0;NA;2020-04-12 17:08:35;FALSE;NA;"1249383927225159681";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"bfrasier1951";317;TRUE;FALSE;NA;NA
"BREAKING EXCLUSIVE: Evidence #Chinese Officials Reported #Wuhan Institute Was Source of #Coronavirus Through Februa… https://t.co/Pn13DJZtVb";FALSE;0;NA;2020-04-12 17:08:35;TRUE;NA;"1249383926650376193";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"TheCoffeeLvr";0;FALSE;FALSE;NA;NA
